OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-5366","TRN-11147","P201","2","70","0","140"
"OL-5367","TRN-11148","P203","2","68","0","136"
"OL-5368","TRN-11149","C303","3","60","0","180"
"OL-5369","TRN-11149","P102","1","80","0","80"
"OL-5370","TRN-11150","P203","2","68","0","136"
"OL-5371","TRN-11150","P103","3","95","0","285"
"OL-5372","TRN-11150","P103","3","95","0","285"
"OL-5373","TRN-11151","P102","2","80","0","160"
"OL-5374","TRN-11151","P202","2","65","0","130"
"OL-5375","TRN-11151","C303","3","60","0","180"
"OL-5376","TRN-11152","C303","1","60","0","60"
"OL-5377","TRN-11153","P203","3","68","0","204"
"OL-5378","TRN-11153","P101","2","85","0","170"
"OL-5379","TRN-11153","C301","2","55","0","110"
"OL-5380","TRN-11153","C301","1","55","0","55"
"OL-5381","TRN-11154","P103","1","95","0.05","90.25"
"OL-5382","TRN-11154","C302","2","50","0.05","95"
"OL-5383","TRN-11154","C303","1","60","0.05","57"
"OL-5384","TRN-11155","C301","3","55","0","165"
"OL-5385","TRN-11155","C301","3","55","0","165"
"OL-5386","TRN-11155","P203","3","68","0","204"
"OL-5387","TRN-11156","P102","3","80","0","240"
"OL-5388","TRN-11156","P201","2","70","0","140"
"OL-5389","TRN-11156","P202","2","65","0","130"
"OL-5390","TRN-11157","P202","3","65","0","195"
"OL-5391","TRN-11158","P203","3","68","0.1","183.6"
"OL-5392","TRN-11158","C303","3","60","0.1","162"
"OL-5393","TRN-11159","P103","1","95","0","95"
"OL-5394","TRN-11159","P102","2","80","0","160"
"OL-5395","TRN-11159","P102","2","80","0","160"
"OL-5396","TRN-11160","P101","3","85","0","255"
"OL-5397","TRN-11160","C304","2","58","0","116"
"OL-5398","TRN-11161","C302","1","50","0.1","45"
"OL-5399","TRN-11161","P101","1","85","0.1","76.5"
"OL-5400","TRN-11161","C302","1","50","0.1","45"
"OL-5401","TRN-11161","P202","2","65","0.1","117"
"OL-5402","TRN-11162","C303","2","60","0.15","102"
"OL-5403","TRN-11162","C301","3","55","0.15","140.25"
"OL-5404","TRN-11162","P202","3","65","0.15","165.75"
"OL-5405","TRN-11162","P101","3","85","0.15","216.75"
"OL-5406","TRN-11163","P203","2","68","0","136"
"OL-5407","TRN-11163","P101","2","85","0","170"
"OL-5408","TRN-11164","C303","3","60","0.1","162"
"OL-5409","TRN-11165","C304","1","58","0","58"
"OL-5410","TRN-11165","P101","1","85","0","85"
"OL-5411","TRN-11166","C302","1","50","0","50"
"OL-5412","TRN-11166","P102","2","80","0","160"
"OL-5413","TRN-11166","C302","1","50","0","50"
"OL-5414","TRN-11167","C304","2","58","0","116"
"OL-5415","TRN-11167","P202","1","65","0","65"
"OL-5416","TRN-11167","P201","2","70","0","140"
"OL-5417","TRN-11167","C302","1","50","0","50"
"OL-5418","TRN-11168","P203","2","68","0","136"
"OL-5419","TRN-11169","P102","1","80","0","80"
"OL-5420","TRN-11169","C304","3","58","0","174"
"OL-5421","TRN-11170","C302","1","50","0","50"
"OL-5422","TRN-11171","C302","2","50","0","100"
"OL-5423","TRN-11171","P202","1","65","0","65"
"OL-5424","TRN-11171","P202","3","65","0","195"
"OL-5425","TRN-11172","C301","3","55","0","165"
"OL-5426","TRN-11172","P203","3","68","0","204"
"OL-5427","TRN-11172","C303","1","60","0","60"
"OL-5428","TRN-11173","P203","3","68","0","204"
"OL-5429","TRN-11173","C301","2","55","0","110"
"OL-5430","TRN-11174","C301","1","55","0","55"
"OL-5431","TRN-11174","C302","3","50","0","150"
"OL-5432","TRN-11175","P102","1","80","0","80"
"OL-5433","TRN-11175","C303","3","60","0","180"
"OL-5434","TRN-11176","P102","1","80","0.1","72"
"OL-5435","TRN-11177","C303","2","60","0","120"
"OL-5436","TRN-11177","C303","1","60","0","60"
"OL-5437","TRN-11177","C304","2","58","0","116"
"OL-5438","TRN-11178","P102","1","80","0.15","68"
"OL-5439","TRN-11178","P202","1","65","0.15","55.25"
"OL-5440","TRN-11178","P101","2","85","0.15","144.5"
"OL-5441","TRN-11178","P201","1","70","0.15","59.5"
"OL-5442","TRN-11179","P102","3","80","0","240"
"OL-5443","TRN-11179","P201","3","70","0","210"
"OL-5444","TRN-11179","P202","3","65","0","195"
"OL-5445","TRN-11179","P102","2","80","0","160"
"OL-5446","TRN-11180","C304","3","58","0.1","156.6"
"OL-5447","TRN-11180","P103","2","95","0.1","171"
"OL-5448","TRN-11181","C303","3","60","0","180"
"OL-5449","TRN-11181","P102","1","80","0","80"
"OL-5450","TRN-11182","C301","3","55","0","165"
"OL-5451","TRN-11183","P102","2","80","0","160"
"OL-5452","TRN-11183","P203","1","68","0","68"
"OL-5453","TRN-11183","C303","2","60","0","120"
"OL-5454","TRN-11183","P202","3","65","0","195"
"OL-5455","TRN-11184","P201","3","70","0","210"
"OL-5456","TRN-11185","C304","2","58","0.15","98.6"
"OL-5457","TRN-11185","P203","3","68","0.15","173.4"
"OL-5458","TRN-11186","P202","3","65","0.05","185.25"
"OL-5459","TRN-11186","C303","2","60","0.05","114"
"OL-5460","TRN-11186","C304","1","58","0.05","55.1"
"OL-5461","TRN-11187","C304","3","58","0","174"
"OL-5462","TRN-11188","P202","3","65","0.05","185.25"
"OL-5463","TRN-11188","P203","1","68","0.05","64.6"
"OL-5464","TRN-11188","P101","2","85","0.05","161.5"
"OL-5465","TRN-11188","P102","2","80","0.05","152"
"OL-5466","TRN-11189","P201","1","70","0","70"
"OL-5467","TRN-11189","P103","1","95","0","95"
"OL-5468","TRN-11190","C303","1","60","0","60"
"OL-5469","TRN-11190","P203","1","68","0","68"
"OL-5470","TRN-11191","P101","3","85","0","255"
"OL-5471","TRN-11191","C302","3","50","0","150"
"OL-5472","TRN-11191","P101","3","85","0","255"
"OL-5473","TRN-11191","C301","3","55","0","165"
"OL-5474","TRN-11192","P101","2","85","0","170"
"OL-5475","TRN-11192","P101","1","85","0","85"
"OL-5476","TRN-11192","C304","1","58","0","58"
"OL-5477","TRN-11193","P103","3","95","0","285"
"OL-5478","TRN-11193","P102","3","80","0","240"
"OL-5479","TRN-11193","P101","1","85","0","85"
"OL-5480","TRN-11193","C304","3","58","0","174"
"OL-5481","TRN-11194","P101","1","85","0","85"
"OL-5482","TRN-11194","P201","1","70","0","70"
"OL-5483","TRN-11195","P102","1","80","0.1","72"
"OL-5484","TRN-11195","C302","2","50","0.1","90"
"OL-5485","TRN-11196","P201","1","70","0","70"
"OL-5486","TRN-11196","P203","2","68","0","136"
"OL-5487","TRN-11196","P102","1","80","0","80"
"OL-5488","TRN-11197","C304","2","58","0","116"
"OL-5489","TRN-11197","C303","2","60","0","120"
"OL-5490","TRN-11197","P102","2","80","0","160"
"OL-5491","TRN-11198","P102","3","80","0.15","204"
"OL-5492","TRN-11198","C303","2","60","0.15","102"
"OL-5493","TRN-11198","P202","2","65","0.15","110.5"
"OL-5494","TRN-11198","P102","3","80","0.15","204"
"OL-5495","TRN-11199","C301","3","55","0","165"
"OL-5496","TRN-11199","P202","3","65","0","195"
"OL-5497","TRN-11199","P203","1","68","0","68"
"OL-5498","TRN-11199","P202","3","65","0","195"
"OL-5499","TRN-11200","P101","1","85","0.1","76.5"
"OL-5500","TRN-11200","C304","3","58","0.1","156.6"
"OL-5501","TRN-11200","C303","1","60","0.1","54"
"OL-5502","TRN-11200","C304","2","58","0.1","104.4"
"OL-5503","TRN-11201","P201","2","70","0","140"
"OL-5504","TRN-11201","P101","3","85","0","255"
"OL-5505","TRN-11202","C301","2","55","0.1","99"
"OL-5506","TRN-11202","C301","3","55","0.1","148.5"
"OL-5507","TRN-11203","P103","3","95","0","285"
"OL-5508","TRN-11203","C304","2","58","0","116"
"OL-5509","TRN-11204","C304","1","58","0","58"
"OL-5510","TRN-11204","C304","2","58","0","116"
"OL-5511","TRN-11204","C301","1","55","0","55"
"OL-5512","TRN-11204","P203","2","68","0","136"
"OL-5513","TRN-11205","P203","2","68","0.05","129.2"
"OL-5514","TRN-11205","P202","1","65","0.05","61.75"
"OL-5515","TRN-11205","C302","2","50","0.05","95"
"OL-5516","TRN-11206","P201","1","70","0","70"
"OL-5517","TRN-11206","C304","1","58","0","58"
"OL-5518","TRN-11206","P102","3","80","0","240"
"OL-5519","TRN-11207","C301","1","55","0","55"
"OL-5520","TRN-11207","P202","2","65","0","130"
"OL-5521","TRN-11207","C303","3","60","0","180"
"OL-5522","TRN-11207","P201","3","70","0","210"
"OL-5523","TRN-11208","C304","2","58","0","116"
"OL-5524","TRN-11209","C304","3","58","0","174"
"OL-5525","TRN-11209","P102","1","80","0","80"
"OL-5526","TRN-11209","P102","2","80","0","160"
"OL-5527","TRN-11209","C301","1","55","0","55"
"OL-5528","TRN-11210","C304","2","58","0.05","110.2"
"OL-5529","TRN-11210","P103","3","95","0.05","270.75"
"OL-5530","TRN-11211","P101","1","85","0.05","80.75"
"OL-5531","TRN-11212","C302","1","50","0.05","47.5"
"OL-5532","TRN-11212","C303","2","60","0.05","114"
"OL-5533","TRN-11213","P201","3","70","0","210"
"OL-5534","TRN-11213","P102","3","80","0","240"
"OL-5535","TRN-11213","C302","2","50","0","100"
"OL-5536","TRN-11214","C301","3","55","0","165"
"OL-5537","TRN-11215","P203","2","68","0","136"
"OL-5538","TRN-11215","P103","2","95","0","190"
"OL-5539","TRN-11215","P103","1","95","0","95"
"OL-5540","TRN-11215","P203","3","68","0","204"
"OL-5541","TRN-11216","P102","2","80","0","160"
"OL-5542","TRN-11216","P102","3","80","0","240"
"OL-5543","TRN-11216","C301","1","55","0","55"
"OL-5544","TRN-11216","P101","2","85","0","170"
"OL-5545","TRN-11217","C302","2","50","0.05","95"
"OL-5546","TRN-11218","P202","1","65","0","65"
"OL-5547","TRN-11218","C302","3","50","0","150"
"OL-5548","TRN-11219","C303","1","60","0","60"
"OL-5549","TRN-11219","C304","3","58","0","174"
"OL-5550","TRN-11220","C303","1","60","0","60"
"OL-5551","TRN-11220","C303","1","60","0","60"
"OL-5552","TRN-11220","C301","1","55","0","55"
"OL-5553","TRN-11220","C302","2","50","0","100"
"OL-5554","TRN-11221","P201","1","70","0","70"
"OL-5555","TRN-11221","C304","1","58","0","58"
"OL-5556","TRN-11221","P101","1","85","0","85"
"OL-5557","TRN-11221","C301","3","55","0","165"
"OL-5558","TRN-11222","C302","2","50","0","100"
"OL-5559","TRN-11222","P101","1","85","0","85"
"OL-5560","TRN-11222","P202","3","65","0","195"
"OL-5561","TRN-11223","P202","3","65","0","195"
"OL-5562","TRN-11224","C303","1","60","0","60"
"OL-5563","TRN-11224","C303","2","60","0","120"
"OL-5564","TRN-11225","C304","3","58","0","174"
"OL-5565","TRN-11225","P201","2","70","0","140"
"OL-5566","TRN-11226","P101","1","85","0","85"
"OL-5567","TRN-11226","P101","2","85","0","170"
"OL-5568","TRN-11226","P201","2","70","0","140"
"OL-5569","TRN-11226","P203","3","68","0","204"
"OL-5570","TRN-11227","P101","3","85","0","255"
"OL-5571","TRN-11228","P203","3","68","0.1","183.6"
"OL-5572","TRN-11228","C302","1","50","0.1","45"
"OL-5573","TRN-11228","C304","3","58","0.1","156.6"
"OL-5574","TRN-11229","P201","3","70","0.05","199.5"
"OL-5575","TRN-11230","P201","3","70","0","210"
"OL-5576","TRN-11231","P103","1","95","0.1","85.5"
"OL-5577","TRN-11231","C304","3","58","0.1","156.6"
"OL-5578","TRN-11231","C302","3","50","0.1","135"
"OL-5579","TRN-11232","P102","1","80","0","80"
"OL-5580","TRN-11233","P101","2","85","0.1","153"
"OL-5581","TRN-11234","P202","3","65","0","195"
"OL-5582","TRN-11235","P101","2","85","0.05","161.5"
"OL-5583","TRN-11235","P202","2","65","0.05","123.5"
"OL-5584","TRN-11236","P203","1","68","0","68"
"OL-5585","TRN-11236","P103","1","95","0","95"
"OL-5586","TRN-11237","C301","3","55","0","165"
"OL-5587","TRN-11237","C304","1","58","0","58"
"OL-5588","TRN-11237","P202","1","65","0","65"
"OL-5589","TRN-11237","P202","1","65","0","65"
"OL-5590","TRN-11238","C303","3","60","0","180"
"OL-5591","TRN-11238","P203","3","68","0","204"
"OL-5592","TRN-11238","C303","3","60","0","180"
"OL-5593","TRN-11238","C304","3","58","0","174"
"OL-5594","TRN-11239","P201","3","70","0","210"
"OL-5595","TRN-11239","P203","2","68","0","136"
"OL-5596","TRN-11239","C304","1","58","0","58"
"OL-5597","TRN-11240","C301","3","55","0","165"
"OL-5598","TRN-11240","P103","2","95","0","190"
"OL-5599","TRN-11240","C301","1","55","0","55"
"OL-5600","TRN-11241","C303","1","60","0.15","51"
"OL-5601","TRN-11241","P101","1","85","0.15","72.25"
"OL-5602","TRN-11241","C304","3","58","0.15","147.9"
"OL-5603","TRN-11242","C302","1","50","0.1","45"
"OL-5604","TRN-11242","P201","1","70","0.1","63"
"OL-5605","TRN-11242","P203","2","68","0.1","122.4"
"OL-5606","TRN-11242","P203","2","68","0.1","122.4"
"OL-5607","TRN-11243","C301","2","55","0","110"
"OL-5608","TRN-11243","C303","2","60","0","120"
"OL-5609","TRN-11243","P102","3","80","0","240"
"OL-5610","TRN-11243","P202","2","65","0","130"
"OL-5611","TRN-11244","P101","2","85","0.15","144.5"
"OL-5612","TRN-11244","P203","1","68","0.15","57.8"
"OL-5613","TRN-11245","P203","1","68","0.1","61.2"
"OL-5614","TRN-11245","P202","2","65","0.1","117"
"OL-5615","TRN-11245","C304","2","58","0.1","104.4"
"OL-5616","TRN-11246","C304","3","58","0.05","165.3"
"OL-5617","TRN-11246","P201","3","70","0.05","199.5"
"OL-5618","TRN-11247","C304","2","58","0","116"
"OL-5619","TRN-11247","C304","3","58","0","174"
"OL-5620","TRN-11248","C302","1","50","0","50"
"OL-5621","TRN-11248","C303","3","60","0","180"
"OL-5622","TRN-11248","P202","2","65","0","130"
"OL-5623","TRN-11249","C303","3","60","0","180"
"OL-5624","TRN-11249","P202","1","65","0","65"
"OL-5625","TRN-11249","C303","3","60","0","180"
"OL-5626","TRN-11249","C303","2","60","0","120"
"OL-5627","TRN-11250","P101","1","85","0","85"
"OL-5628","TRN-11250","P202","3","65","0","195"
"OL-5629","TRN-11250","C301","1","55","0","55"
"OL-5630","TRN-11251","P103","3","95","0","285"
"OL-5631","TRN-11251","P201","2","70","0","140"
"OL-5632","TRN-11251","P201","1","70","0","70"
"OL-5633","TRN-11252","C303","2","60","0","120"
"OL-5634","TRN-11252","C301","1","55","0","55"
"OL-5635","TRN-11252","C301","1","55","0","55"
"OL-5636","TRN-11253","P103","2","95","0.15","161.5"
"OL-5637","TRN-11253","P103","2","95","0.15","161.5"
"OL-5638","TRN-11254","C303","2","60","0","120"
"OL-5639","TRN-11254","P203","1","68","0","68"
"OL-5640","TRN-11254","P203","1","68","0","68"
"OL-5641","TRN-11255","C303","1","60","0","60"
"OL-5642","TRN-11255","P202","2","65","0","130"
"OL-5643","TRN-11256","P102","1","80","0","80"
"OL-5644","TRN-11256","P201","1","70","0","70"
"OL-5645","TRN-11256","P102","2","80","0","160"
"OL-5646","TRN-11257","P102","2","80","0","160"
"OL-5647","TRN-11257","P103","3","95","0","285"
"OL-5648","TRN-11258","P203","2","68","0","136"
"OL-5649","TRN-11258","P201","2","70","0","140"
"OL-5650","TRN-11258","C303","2","60","0","120"
"OL-5651","TRN-11258","C301","3","55","0","165"
"OL-5652","TRN-11259","P101","1","85","0.05","80.75"
"OL-5653","TRN-11259","P201","2","70","0.05","133"
"OL-5654","TRN-11259","C303","2","60","0.05","114"
"OL-5655","TRN-11259","C304","1","58","0.05","55.1"
"OL-5656","TRN-11260","P203","3","68","0","204"
"OL-5657","TRN-11260","C302","3","50","0","150"
"OL-5658","TRN-11260","C304","2","58","0","116"
"OL-5659","TRN-11261","P103","3","95","0.15","242.25"
"OL-5660","TRN-11261","C301","3","55","0.15","140.25"
"OL-5661","TRN-11262","P201","3","70","0","210"
"OL-5662","TRN-11262","C304","3","58","0","174"
"OL-5663","TRN-11263","P201","3","70","0","210"
"OL-5664","TRN-11263","P203","1","68","0","68"
"OL-5665","TRN-11263","P201","1","70","0","70"
"OL-5666","TRN-11263","C301","2","55","0","110"
"OL-5667","TRN-11264","P202","3","65","0","195"
"OL-5668","TRN-11264","C304","1","58","0","58"
"OL-5669","TRN-11264","P202","1","65","0","65"
"OL-5670","TRN-11265","C304","3","58","0","174"
"OL-5671","TRN-11265","P102","1","80","0","80"
"OL-5672","TRN-11266","C302","1","50","0","50"
"OL-5673","TRN-11266","P103","3","95","0","285"
"OL-5674","TRN-11266","P102","1","80","0","80"
"OL-5675","TRN-11266","P201","1","70","0","70"
"OL-5676","TRN-11267","C302","3","50","0.05","142.5"
"OL-5677","TRN-11268","C301","1","55","0.05","52.25"
"OL-5678","TRN-11269","P103","3","95","0","285"
"OL-5679","TRN-11269","C301","3","55","0","165"
"OL-5680","TRN-11270","P202","3","65","0","195"
"OL-5681","TRN-11270","P102","1","80","0","80"
"OL-5682","TRN-11270","P201","2","70","0","140"
"OL-5683","TRN-11270","P201","2","70","0","140"
"OL-5684","TRN-11271","P202","3","65","0","195"
"OL-5685","TRN-11271","C304","1","58","0","58"
"OL-5686","TRN-11272","C302","3","50","0.1","135"
"OL-5687","TRN-11272","C302","2","50","0.1","90"
"OL-5688","TRN-11272","P102","1","80","0.1","72"
"OL-5689","TRN-11272","P203","1","68","0.1","61.2"
"OL-5690","TRN-11273","P102","3","80","0","240"
"OL-5691","TRN-11273","P101","2","85","0","170"
"OL-5692","TRN-11274","C301","3","55","0","165"
"OL-5693","TRN-11275","C301","1","55","0.1","49.5"
"OL-5694","TRN-11275","P101","1","85","0.1","76.5"
"OL-5695","TRN-11276","C303","3","60","0.05","171"
"OL-5696","TRN-11276","P102","1","80","0.05","76"
"OL-5697","TRN-11276","C304","1","58","0.05","55.1"
"OL-5698","TRN-11277","C303","1","60","0.1","54"
"OL-5699","TRN-11277","C301","2","55","0.1","99"
"OL-5700","TRN-11277","P102","2","80","0.1","144"
"OL-5701","TRN-11277","C304","3","58","0.1","156.6"
"OL-5702","TRN-11278","P203","3","68","0.1","183.6"
"OL-5703","TRN-11278","C303","2","60","0.1","108"
"OL-5704","TRN-11278","C301","2","55","0.1","99"
"OL-5705","TRN-11279","C304","1","58","0.05","55.1"
"OL-5706","TRN-11279","P202","1","65","0.05","61.75"
"OL-5707","TRN-11279","P203","2","68","0.05","129.2"
"OL-5708","TRN-11280","P101","1","85","0.05","80.75"
"OL-5709","TRN-11280","C301","1","55","0.05","52.25"
"OL-5710","TRN-11280","C301","1","55","0.05","52.25"
"OL-5711","TRN-11280","C302","3","50","0.05","142.5"
"OL-5712","TRN-11281","P103","2","95","0","190"
"OL-5713","TRN-11281","P201","1","70","0","70"
"OL-5714","TRN-11282","C302","3","50","0","150"
"OL-5715","TRN-11282","P103","2","95","0","190"
"OL-5716","TRN-11282","P101","1","85","0","85"
"OL-5717","TRN-11282","C304","1","58","0","58"
"OL-5718","TRN-11283","C301","3","55","0","165"
"OL-5719","TRN-11283","P201","2","70","0","140"
"OL-5720","TRN-11283","P103","1","95","0","95"
"OL-5721","TRN-11284","P201","1","70","0","70"
"OL-5722","TRN-11284","P102","1","80","0","80"
"OL-5723","TRN-11284","C303","3","60","0","180"
"OL-5724","TRN-11285","P203","3","68","0","204"
"OL-5725","TRN-11286","P203","1","68","0","68"
"OL-5726","TRN-11287","P201","1","70","0","70"
"OL-5727","TRN-11287","P202","1","65","0","65"
"OL-5728","TRN-11287","C303","1","60","0","60"
"OL-5729","TRN-11288","P101","2","85","0.05","161.5"
"OL-5730","TRN-11289","P203","2","68","0.1","122.4"
"OL-5731","TRN-11289","P201","2","70","0.1","126"
"OL-5732","TRN-11289","P203","2","68","0.1","122.4"
"OL-5733","TRN-11290","C302","1","50","0","50"
"OL-5734","TRN-11290","C303","1","60","0","60"
"OL-5735","TRN-11290","C304","1","58","0","58"
"OL-5736","TRN-11291","C302","3","50","0","150"
"OL-5737","TRN-11291","P102","1","80","0","80"
"OL-5738","TRN-11291","P102","2","80","0","160"
"OL-5739","TRN-11291","P101","3","85","0","255"
"OL-5740","TRN-11292","C304","2","58","0","116"
"OL-5741","TRN-11292","C303","1","60","0","60"
"OL-5742","TRN-11293","C301","2","55","0","110"
"OL-5743","TRN-11293","P201","1","70","0","70"
"OL-5744","TRN-11294","C303","1","60","0","60"
"OL-5745","TRN-11294","P201","3","70","0","210"
"OL-5746","TRN-11294","C303","3","60","0","180"
"OL-5747","TRN-11295","C303","3","60","0","180"
"OL-5748","TRN-11295","C304","1","58","0","58"
"OL-5749","TRN-11295","P103","1","95","0","95"
"OL-5750","TRN-11296","C302","1","50","0","50"
"OL-5751","TRN-11297","P203","2","68","0","136"
"OL-5752","TRN-11297","P102","1","80","0","80"
"OL-5753","TRN-11298","P202","2","65","0","130"
"OL-5754","TRN-11298","C301","2","55","0","110"
"OL-5755","TRN-11299","P203","3","68","0.15","173.4"
"OL-5756","TRN-11299","C301","1","55","0.15","46.75"
"OL-5757","TRN-11299","C302","1","50","0.15","42.5"
"OL-5758","TRN-11300","C302","3","50","0","150"
"OL-5759","TRN-11300","P102","2","80","0","160"
"OL-5760","TRN-11300","C302","3","50","0","150"
"OL-5761","TRN-11301","P203","2","68","0","136"
"OL-5762","TRN-11301","P102","1","80","0","80"
"OL-5763","TRN-11302","P203","2","68","0","136"
"OL-5764","TRN-11302","C304","2","58","0","116"
"OL-5765","TRN-11302","C302","1","50","0","50"
"OL-5766","TRN-11302","P102","1","80","0","80"
"OL-5767","TRN-11303","C301","1","55","0.15","46.75"
"OL-5768","TRN-11304","P102","2","80","0","160"
"OL-5769","TRN-11305","C301","3","55","0.15","140.25"
"OL-5770","TRN-11305","P202","3","65","0.15","165.75"
