ShipmentID,TransactionID,Carrier,ShipDate,DeliveryDate
"SHP-1381","TRN-12426","FedEx","2022-03-30","2022-04-01"
"SHP-1382","TRN-12427","UPS","2022-10-05","2022-10-10"
"SHP-1383","TRN-12431","ChocoExpress","2022-10-28","2022-10-31"
"SHP-1384","TRN-12432","ChocoExpress","2023-02-12","2023-02-15"
"SHP-1385","TRN-12435","FedEx","2023-06-27","2023-06-29"
"SHP-1386","TRN-12439","UPS","2025-01-03","2025-01-09"
"SHP-1387","TRN-12440","FedEx","2024-02-17","2024-02-19"
"SHP-1388","TRN-12442","FedEx","2024-05-25","2024-05-27"
"SHP-1389","TRN-12445","SweetHaul Logistics","2022-04-21","2022-04-24"
"SHP-1390","TRN-12449","ChocoExpress","2022-04-21","2022-04-23"
"SHP-1391","TRN-12452","ChocoExpress","2025-01-24","2025-01-30"
"SHP-1392","TRN-12455","UPS","2023-06-12","2023-06-16"
"SHP-1393","TRN-12456","SweetHaul Logistics","2023-02-28","2023-03-04"
"SHP-1394","TRN-12457","ChocoExpress","2022-05-15","2022-05-19"
"SHP-1395","TRN-12458","SweetHaul Logistics","2025-06-15","2025-06-19"
"SHP-1396","TRN-12459","SweetHaul Logistics","2023-07-24","2023-07-29"
"SHP-1397","TRN-12462","SweetHaul Logistics","2023-04-23","2023-04-27"
"SHP-1398","TRN-12464","ChocoExpress","2022-10-13","2022-10-15"
"SHP-1399","TRN-12465","FedEx","2022-10-13","2022-10-18"
"SHP-1400","TRN-12466","FedEx","2022-07-18","2022-07-21"
"SHP-1401","TRN-12468","SweetHaul Logistics","2024-03-09","2024-03-15"
"SHP-1402","TRN-12469","UPS","2022-07-25","2022-07-29"
"SHP-1403","TRN-12471","ChocoExpress","2022-01-05","2022-01-09"
"SHP-1404","TRN-12474","SweetHaul Logistics","2025-07-31","2025-08-05"
"SHP-1405","TRN-12475","ChocoExpress","2023-11-15","2023-11-18"
"SHP-1406","TRN-12476","ChocoExpress","2023-02-11","2023-02-17"
"SHP-1407","TRN-12478","SweetHaul Logistics","2023-10-20","2023-10-26"
"SHP-1408","TRN-12484","UPS","2023-12-28","2024-01-02"
"SHP-1409","TRN-12486","SweetHaul Logistics","2025-03-17","2025-03-22"
"SHP-1410","TRN-12487","SweetHaul Logistics","2023-12-08","2023-12-12"
"SHP-1411","TRN-12491","ChocoExpress","2024-12-11","2024-12-15"
"SHP-1412","TRN-12492","FedEx","2022-11-12","2022-11-17"
"SHP-1413","TRN-12493","FedEx","2025-06-17","2025-06-21"
"SHP-1414","TRN-12498","ChocoExpress","2025-06-19","2025-06-23"
"SHP-1415","TRN-12504","SweetHaul Logistics","2024-07-01","2024-07-06"
"SHP-1416","TRN-12506","FedEx","2025-09-09","2025-09-13"
"SHP-1417","TRN-12509","FedEx","2022-07-27","2022-08-01"
"SHP-1418","TRN-12512","SweetHaul Logistics","2022-09-08","2022-09-14"
"SHP-1419","TRN-12516","UPS","2025-09-07","2025-09-12"
"SHP-1420","TRN-12517","SweetHaul Logistics","2024-04-07","2024-04-10"
"SHP-1421","TRN-12520","UPS","2024-03-17","2024-03-20"
"SHP-1422","TRN-12523","FedEx","2024-07-12","2024-07-15"
"SHP-1423","TRN-12525","SweetHaul Logistics","2023-03-25","2023-03-30"
"SHP-1424","TRN-12529","UPS","2023-05-10","2023-05-16"
"SHP-1425","TRN-12533","FedEx","2025-08-10","2025-08-14"
"SHP-1426","TRN-12538","FedEx","2022-12-09","2022-12-13"
"SHP-1427","TRN-12540","UPS","2023-10-14","2023-10-16"
"SHP-1428","TRN-12541","ChocoExpress","2022-01-08","2022-01-13"
"SHP-1429","TRN-12545","UPS","2025-02-08","2025-02-11"
"SHP-1430","TRN-12547","UPS","2025-08-18","2025-08-24"
"SHP-1431","TRN-12552","SweetHaul Logistics","2024-02-21","2024-02-25"
"SHP-1432","TRN-12553","UPS","2025-06-30","2025-07-02"
"SHP-1433","TRN-12554","ChocoExpress","2025-05-26","2025-05-30"
"SHP-1434","TRN-12556","UPS","2024-08-27","2024-09-02"
"SHP-1435","TRN-12562","SweetHaul Logistics","2022-03-21","2022-03-25"
"SHP-1436","TRN-12565","SweetHaul Logistics","2025-09-22","2025-09-28"
"SHP-1437","TRN-12566","ChocoExpress","2025-09-30","2025-10-06"
"SHP-1438","TRN-12572","SweetHaul Logistics","2023-03-20","2023-03-22"
"SHP-1439","TRN-12575","UPS","2023-08-01","2023-08-05"
"SHP-1440","TRN-12576","FedEx","2022-05-15","2022-05-19"
"SHP-1441","TRN-12577","UPS","2025-04-27","2025-05-01"
"SHP-1442","TRN-12580","ChocoExpress","2024-07-30","2024-08-03"
"SHP-1443","TRN-12582","FedEx","2022-03-28","2022-03-30"
"SHP-1444","TRN-12583","SweetHaul Logistics","2022-07-22","2022-07-24"
"SHP-1445","TRN-12584","FedEx","2023-07-03","2023-07-09"
"SHP-1446","TRN-12585","SweetHaul Logistics","2024-05-30","2024-06-01"
"SHP-1447","TRN-12588","SweetHaul Logistics","2022-04-16","2022-04-18"
"SHP-1448","TRN-12589","ChocoExpress","2024-09-20","2024-09-25"
"SHP-1449","TRN-12591","ChocoExpress","2022-04-22","2022-04-26"
"SHP-1450","TRN-12595","ChocoExpress","2023-06-09","2023-06-12"
"SHP-1451","TRN-12596","ChocoExpress","2024-06-20","2024-06-22"
"SHP-1452","TRN-12600","ChocoExpress","2023-08-30","2023-09-04"
"SHP-1453","TRN-12607","FedEx","2025-08-20","2025-08-26"
"SHP-1454","TRN-12608","FedEx","2024-12-15","2024-12-18"
"SHP-1455","TRN-12609","UPS","2024-07-11","2024-07-17"
"SHP-1456","TRN-12611","UPS","2025-08-04","2025-08-10"
"SHP-1457","TRN-12614","ChocoExpress","2023-02-24","2023-02-28"
"SHP-1458","TRN-12621","FedEx","2025-10-01","2025-10-04"
"SHP-1459","TRN-12623","FedEx","2022-02-23","2022-02-27"
"SHP-1460","TRN-12624","ChocoExpress","2023-11-09","2023-11-11"
"SHP-1461","TRN-12628","ChocoExpress","2022-09-15","2022-09-17"
"SHP-1462","TRN-12629","UPS","2023-11-18","2023-11-23"
"SHP-1463","TRN-12632","SweetHaul Logistics","2022-05-29","2022-06-04"
"SHP-1464","TRN-12633","UPS","2022-10-26","2022-10-29"
"SHP-1465","TRN-12634","FedEx","2024-02-29","2024-03-02"
"SHP-1466","TRN-12636","SweetHaul Logistics","2025-01-29","2025-02-01"
"SHP-1467","TRN-12639","SweetHaul Logistics","2025-01-14","2025-01-18"
"SHP-1468","TRN-12642","UPS","2023-04-28","2023-05-01"
"SHP-1469","TRN-12643","ChocoExpress","2024-06-16","2024-06-18"
"SHP-1470","TRN-12645","FedEx","2023-12-28","2024-01-03"
"SHP-1471","TRN-12649","UPS","2023-08-10","2023-08-15"
"SHP-1472","TRN-12650","UPS","2024-09-08","2024-09-14"
"SHP-1473","TRN-12654","UPS","2023-10-02","2023-10-07"
"SHP-1474","TRN-12658","UPS","2023-05-15","2023-05-18"
"SHP-1475","TRN-12659","UPS","2023-08-09","2023-08-12"
"SHP-1476","TRN-12660","ChocoExpress","2025-10-09","2025-10-15"
"SHP-1477","TRN-12662","SweetHaul Logistics","2024-01-20","2024-01-23"
"SHP-1478","TRN-12669","FedEx","2024-11-26","2024-12-02"
"SHP-1479","TRN-12673","UPS","2023-06-25","2023-06-28"
"SHP-1480","TRN-12675","SweetHaul Logistics","2023-02-02","2023-02-06"
"SHP-1481","TRN-12676","UPS","2024-06-03","2024-06-06"
"SHP-1482","TRN-12679","FedEx","2022-07-27","2022-08-01"
"SHP-1483","TRN-12682","FedEx","2023-01-04","2023-01-06"
"SHP-1484","TRN-12684","FedEx","2023-12-16","2023-12-18"
"SHP-1485","TRN-12686","FedEx","2023-02-26","2023-03-04"
"SHP-1486","TRN-12692","FedEx","2024-05-04","2024-05-08"
"SHP-1487","TRN-12693","SweetHaul Logistics","2025-01-30","2025-02-04"
"SHP-1488","TRN-12695","FedEx","2022-08-25","2022-08-30"
"SHP-1489","TRN-12696","ChocoExpress","2023-12-17","2023-12-20"
"SHP-1490","TRN-12697","ChocoExpress","2023-09-07","2023-09-12"
"SHP-1491","TRN-12703","ChocoExpress","2025-09-24","2025-09-29"
"SHP-1492","TRN-12704","FedEx","2024-01-20","2024-01-23"
"SHP-1493","TRN-12705","FedEx","2022-03-18","2022-03-22"
"SHP-1494","TRN-12708","SweetHaul Logistics","2022-03-31","2022-04-04"
"SHP-1495","TRN-12711","FedEx","2022-10-10","2022-10-14"
"SHP-1496","TRN-12712","ChocoExpress","2022-05-05","2022-05-11"
"SHP-1497","TRN-12714","SweetHaul Logistics","2024-08-24","2024-08-27"
"SHP-1498","TRN-12716","FedEx","2025-04-13","2025-04-17"
"SHP-1499","TRN-12717","SweetHaul Logistics","2023-04-12","2023-04-15"
"SHP-1500","TRN-12718","ChocoExpress","2024-03-24","2024-03-27"
"SHP-1501","TRN-12724","UPS","2025-05-29","2025-06-01"
"SHP-1502","TRN-12725","SweetHaul Logistics","2025-05-08","2025-05-10"
"SHP-1503","TRN-12732","ChocoExpress","2023-07-31","2023-08-04"
"SHP-1504","TRN-12733","FedEx","2022-11-15","2022-11-18"
"SHP-1505","TRN-12736","SweetHaul Logistics","2022-02-05","2022-02-07"
"SHP-1506","TRN-12739","SweetHaul Logistics","2024-01-01","2024-01-06"
"SHP-1507","TRN-12740","ChocoExpress","2023-06-08","2023-06-11"
"SHP-1508","TRN-12741","UPS","2024-10-15","2024-10-21"
"SHP-1509","TRN-12743","UPS","2022-09-07","2022-09-11"
"SHP-1510","TRN-12744","ChocoExpress","2022-11-27","2022-12-03"
"SHP-1511","TRN-12745","UPS","2024-07-07","2024-07-12"
"SHP-1512","TRN-12746","SweetHaul Logistics","2024-09-05","2024-09-07"
"SHP-1513","TRN-12752","UPS","2025-09-27","2025-09-29"
"SHP-1514","TRN-12753","UPS","2024-10-29","2024-11-04"
"SHP-1515","TRN-12754","UPS","2022-09-20","2022-09-23"
"SHP-1516","TRN-12758","ChocoExpress","2024-08-03","2024-08-09"
"SHP-1517","TRN-12762","ChocoExpress","2023-06-26","2023-06-28"
"SHP-1518","TRN-12765","SweetHaul Logistics","2023-08-26","2023-08-29"
"SHP-1519","TRN-12772","UPS","2025-08-11","2025-08-17"
"SHP-1520","TRN-12773","ChocoExpress","2025-06-05","2025-06-08"
"SHP-1521","TRN-12779","SweetHaul Logistics","2023-01-27","2023-01-31"
"SHP-1522","TRN-12782","ChocoExpress","2023-05-14","2023-05-20"
"SHP-1523","TRN-12783","FedEx","2024-04-10","2024-04-13"
"SHP-1524","TRN-12787","ChocoExpress","2023-06-10","2023-06-13"
"SHP-1525","TRN-12789","ChocoExpress","2024-05-18","2024-05-24"
"SHP-1526","TRN-12790","SweetHaul Logistics","2025-06-16","2025-06-22"
"SHP-1527","TRN-12792","FedEx","2024-03-15","2024-03-21"
"SHP-1528","TRN-12796","SweetHaul Logistics","2024-12-01","2024-12-03"
"SHP-1529","TRN-12799","SweetHaul Logistics","2023-12-31","2024-01-03"
"SHP-1530","TRN-12800","FedEx","2024-02-24","2024-02-27"
"SHP-1531","TRN-12806","FedEx","2023-08-28","2023-08-30"
"SHP-1532","TRN-12810","SweetHaul Logistics","2022-03-12","2022-03-17"
"SHP-1533","TRN-12811","ChocoExpress","2023-10-16","2023-10-22"
"SHP-1534","TRN-12814","ChocoExpress","2022-05-29","2022-06-02"
"SHP-1535","TRN-12820","ChocoExpress","2024-02-10","2024-02-13"
"SHP-1536","TRN-12821","ChocoExpress","2022-02-23","2022-02-28"
"SHP-1537","TRN-12823","ChocoExpress","2022-10-17","2022-10-20"
"SHP-1538","TRN-12828","FedEx","2023-07-05","2023-07-08"
"SHP-1539","TRN-12831","ChocoExpress","2025-04-03","2025-04-08"
"SHP-1540","TRN-12833","SweetHaul Logistics","2024-02-23","2024-02-28"
"SHP-1541","TRN-12836","ChocoExpress","2025-09-13","2025-09-17"
"SHP-1542","TRN-12840","SweetHaul Logistics","2023-01-27","2023-02-01"
"SHP-1543","TRN-12847","UPS","2025-08-19","2025-08-22"
"SHP-1544","TRN-12848","UPS","2022-08-26","2022-08-31"
"SHP-1545","TRN-12850","UPS","2025-03-31","2025-04-02"
"SHP-1546","TRN-12854","FedEx","2025-02-04","2025-02-06"
"SHP-1547","TRN-12855","SweetHaul Logistics","2023-10-28","2023-11-01"
"SHP-1548","TRN-12856","UPS","2022-09-03","2022-09-05"
"SHP-1549","TRN-12857","ChocoExpress","2022-04-08","2022-04-13"
"SHP-1550","TRN-12861","UPS","2024-11-19","2024-11-24"
"SHP-1551","TRN-12862","UPS","2022-10-04","2022-10-06"
"SHP-1552","TRN-12864","SweetHaul Logistics","2024-04-24","2024-04-26"
"SHP-1553","TRN-12866","ChocoExpress","2022-04-01","2022-04-06"
"SHP-1554","TRN-12867","SweetHaul Logistics","2024-11-15","2024-11-17"
"SHP-1555","TRN-12869","SweetHaul Logistics","2024-02-12","2024-02-15"
"SHP-1556","TRN-12873","FedEx","2024-12-04","2024-12-08"
"SHP-1557","TRN-12876","FedEx","2025-07-28","2025-08-02"
"SHP-1558","TRN-12881","SweetHaul Logistics","2023-04-02","2023-04-06"
"SHP-1559","TRN-12884","SweetHaul Logistics","2024-02-10","2024-02-12"
"SHP-1560","TRN-12889","SweetHaul Logistics","2025-07-22","2025-07-25"
"SHP-1561","TRN-12890","SweetHaul Logistics","2024-01-27","2024-01-30"
"SHP-1562","TRN-12896","FedEx","2023-08-05","2023-08-08"
"SHP-1563","TRN-12900","UPS","2024-09-04","2024-09-07"
"SHP-1564","TRN-12906","ChocoExpress","2023-10-15","2023-10-17"
"SHP-1565","TRN-12907","SweetHaul Logistics","2024-06-20","2024-06-26"
"SHP-1566","TRN-12910","ChocoExpress","2023-02-05","2023-02-11"
"SHP-1567","TRN-12913","UPS","2025-05-19","2025-05-23"
"SHP-1568","TRN-12915","SweetHaul Logistics","2025-06-23","2025-06-26"
"SHP-1569","TRN-12917","SweetHaul Logistics","2024-11-05","2024-11-09"
"SHP-1570","TRN-12919","FedEx","2025-03-10","2025-03-13"
"SHP-1571","TRN-12920","FedEx","2025-10-27","2025-11-02"
"SHP-1572","TRN-12921","UPS","2023-01-28","2023-02-03"
"SHP-1573","TRN-12923","ChocoExpress","2025-07-04","2025-07-08"
"SHP-1574","TRN-12924","SweetHaul Logistics","2025-06-02","2025-06-04"
"SHP-1575","TRN-12925","SweetHaul Logistics","2024-02-29","2024-03-02"
"SHP-1576","TRN-12927","FedEx","2025-05-29","2025-06-02"
"SHP-1577","TRN-12929","UPS","2024-10-03","2024-10-07"
"SHP-1578","TRN-12930","SweetHaul Logistics","2025-04-25","2025-04-29"
"SHP-1579","TRN-12931","UPS","2023-04-07","2023-04-11"
"SHP-1580","TRN-12934","SweetHaul Logistics","2025-10-28","2025-11-02"
"SHP-1581","TRN-12936","FedEx","2023-11-30","2023-12-06"
"SHP-1582","TRN-12943","ChocoExpress","2023-09-22","2023-09-27"
"SHP-1583","TRN-12944","ChocoExpress","2024-08-24","2024-08-26"
"SHP-1584","TRN-12952","UPS","2023-06-07","2023-06-11"
"SHP-1585","TRN-12956","SweetHaul Logistics","2024-10-28","2024-11-02"
"SHP-1586","TRN-12960","ChocoExpress","2024-05-24","2024-05-30"
"SHP-1587","TRN-12965","UPS","2024-03-27","2024-03-29"
"SHP-1588","TRN-12968","UPS","2023-10-28","2023-10-30"
"SHP-1589","TRN-12972","ChocoExpress","2025-10-26","2025-10-31"
"SHP-1590","TRN-12974","UPS","2023-01-16","2023-01-18"
"SHP-1591","TRN-12975","SweetHaul Logistics","2025-07-24","2025-07-28"
"SHP-1592","TRN-12978","UPS","2024-09-19","2024-09-22"
"SHP-1593","TRN-12983","SweetHaul Logistics","2022-07-27","2022-07-30"
"SHP-1594","TRN-12987","UPS","2022-05-31","2022-06-04"
"SHP-1595","TRN-12991","ChocoExpress","2023-01-03","2023-01-07"
"SHP-1596","TRN-12992","UPS","2024-10-14","2024-10-20"
"SHP-1597","TRN-12996","FedEx","2024-07-06","2024-07-10"
"SHP-1598","TRN-12997","ChocoExpress","2025-07-11","2025-07-15"
"SHP-1599","TRN-13007","FedEx","2024-12-21","2024-12-24"
"SHP-1600","TRN-13008","SweetHaul Logistics","2025-09-25","2025-09-30"
"SHP-1601","TRN-13012","FedEx","2025-10-12","2025-10-14"
"SHP-1602","TRN-13013","FedEx","2025-01-04","2025-01-09"
"SHP-1603","TRN-13017","SweetHaul Logistics","2024-07-23","2024-07-27"
"SHP-1604","TRN-13019","ChocoExpress","2022-09-23","2022-09-29"
"SHP-1605","TRN-13020","UPS","2022-06-05","2022-06-10"
"SHP-1606","TRN-13026","FedEx","2023-05-28","2023-06-01"
"SHP-1607","TRN-13027","UPS","2024-09-19","2024-09-22"
"SHP-1608","TRN-13030","FedEx","2024-06-21","2024-06-23"
"SHP-1609","TRN-13032","UPS","2023-12-20","2023-12-25"
"SHP-1610","TRN-13034","FedEx","2025-01-23","2025-01-25"
"SHP-1611","TRN-13037","ChocoExpress","2023-04-26","2023-05-02"
"SHP-1612","TRN-13038","UPS","2022-09-16","2022-09-22"
"SHP-1613","TRN-13039","SweetHaul Logistics","2023-02-22","2023-02-28"
"SHP-1614","TRN-13045","ChocoExpress","2024-05-21","2024-05-25"
"SHP-1615","TRN-13047","ChocoExpress","2022-03-20","2022-03-24"
"SHP-1616","TRN-13048","UPS","2024-05-09","2024-05-15"
"SHP-1617","TRN-13052","ChocoExpress","2025-03-15","2025-03-18"
"SHP-1618","TRN-13053","SweetHaul Logistics","2023-04-26","2023-05-01"
"SHP-1619","TRN-13055","ChocoExpress","2025-10-26","2025-11-01"
"SHP-1620","TRN-13056","ChocoExpress","2023-02-05","2023-02-10"
"SHP-1621","TRN-13057","ChocoExpress","2022-02-07","2022-02-11"
"SHP-1622","TRN-13058","UPS","2022-04-25","2022-04-30"
"SHP-1623","TRN-13060","FedEx","2025-06-26","2025-06-29"
"SHP-1624","TRN-13062","UPS","2023-04-16","2023-04-22"
"SHP-1625","TRN-13064","SweetHaul Logistics","2022-11-05","2022-11-09"
"SHP-1626","TRN-13066","UPS","2025-10-03","2025-10-08"
"SHP-1627","TRN-13067","FedEx","2023-03-06","2023-03-09"
"SHP-1628","TRN-13068","ChocoExpress","2023-02-08","2023-02-13"
"SHP-1629","TRN-13069","UPS","2022-09-14","2022-09-16"
"SHP-1630","TRN-13070","SweetHaul Logistics","2023-08-26","2023-09-01"
"SHP-1631","TRN-13074","SweetHaul Logistics","2024-01-24","2024-01-27"
"SHP-1632","TRN-13076","SweetHaul Logistics","2022-02-11","2022-02-16"
"SHP-1633","TRN-13077","ChocoExpress","2024-10-29","2024-11-03"
"SHP-1634","TRN-13079","SweetHaul Logistics","2022-05-15","2022-05-20"
"SHP-1635","TRN-13081","UPS","2025-03-04","2025-03-09"
"SHP-1636","TRN-13083","SweetHaul Logistics","2024-05-22","2024-05-24"
"SHP-1637","TRN-13086","UPS","2025-08-19","2025-08-25"
"SHP-1638","TRN-13087","ChocoExpress","2023-03-16","2023-03-18"
"SHP-1639","TRN-13088","UPS","2023-06-19","2023-06-23"
"SHP-1640","TRN-13090","ChocoExpress","2025-08-19","2025-08-25"
"SHP-1641","TRN-13093","FedEx","2024-08-10","2024-08-15"
"SHP-1642","TRN-13094","SweetHaul Logistics","2022-01-04","2022-01-06"
"SHP-1643","TRN-13095","ChocoExpress","2023-01-24","2023-01-27"
"SHP-1644","TRN-13102","ChocoExpress","2023-02-18","2023-02-20"
"SHP-1645","TRN-13107","SweetHaul Logistics","2023-04-06","2023-04-12"
"SHP-1646","TRN-13108","UPS","2023-12-16","2023-12-20"
"SHP-1647","TRN-13110","FedEx","2024-11-22","2024-11-26"
"SHP-1648","TRN-13116","FedEx","2022-06-03","2022-06-08"
"SHP-1649","TRN-13121","UPS","2022-08-07","2022-08-10"
"SHP-1650","TRN-13122","ChocoExpress","2024-05-22","2024-05-24"
"SHP-1651","TRN-13123","FedEx","2024-09-06","2024-09-11"
"SHP-1652","TRN-13125","ChocoExpress","2022-02-01","2022-02-03"
"SHP-1653","TRN-13127","UPS","2023-05-08","2023-05-13"
"SHP-1654","TRN-13131","UPS","2022-07-01","2022-07-04"
"SHP-1655","TRN-13132","FedEx","2023-04-13","2023-04-18"
"SHP-1656","TRN-13135","SweetHaul Logistics","2023-09-09","2023-09-14"
"SHP-1657","TRN-13138","UPS","2023-01-25","2023-01-29"
"SHP-1658","TRN-13146","ChocoExpress","2023-06-29","2023-07-01"
"SHP-1659","TRN-13147","FedEx","2024-02-19","2024-02-25"
"SHP-1660","TRN-13149","UPS","2022-10-01","2022-10-04"
"SHP-1661","TRN-13150","FedEx","2023-03-05","2023-03-09"
"SHP-1662","TRN-13154","FedEx","2024-10-09","2024-10-15"
"SHP-1663","TRN-13160","ChocoExpress","2024-12-18","2024-12-23"
"SHP-1664","TRN-13162","FedEx","2024-03-20","2024-03-23"
"SHP-1665","TRN-13163","FedEx","2024-08-06","2024-08-10"
"SHP-1666","TRN-13164","UPS","2025-08-22","2025-08-24"
"SHP-1667","TRN-13165","ChocoExpress","2022-01-05","2022-01-10"
"SHP-1668","TRN-13168","SweetHaul Logistics","2022-03-12","2022-03-15"
"SHP-1669","TRN-13172","UPS","2025-07-10","2025-07-14"
"SHP-1670","TRN-13173","SweetHaul Logistics","2022-12-04","2022-12-06"
"SHP-1671","TRN-13174","UPS","2022-02-02","2022-02-06"
"SHP-1672","TRN-13179","FedEx","2022-10-05","2022-10-08"
"SHP-1673","TRN-13180","FedEx","2022-03-02","2022-03-04"
"SHP-1674","TRN-13181","UPS","2022-04-16","2022-04-20"
"SHP-1675","TRN-13183","FedEx","2022-08-14","2022-08-19"
"SHP-1676","TRN-13185","SweetHaul Logistics","2025-09-07","2025-09-12"
"SHP-1677","TRN-13186","ChocoExpress","2022-11-15","2022-11-19"
"SHP-1678","TRN-13190","UPS","2025-02-26","2025-03-03"
"SHP-1679","TRN-13193","FedEx","2025-06-24","2025-06-30"
"SHP-1680","TRN-13195","ChocoExpress","2025-03-23","2025-03-29"
"SHP-1681","TRN-13196","UPS","2022-08-18","2022-08-24"
"SHP-1682","TRN-13200","ChocoExpress","2025-10-27","2025-11-01"
"SHP-1683","TRN-13202","SweetHaul Logistics","2024-12-24","2024-12-27"
"SHP-1684","TRN-13204","ChocoExpress","2025-07-26","2025-07-31"
"SHP-1685","TRN-13207","UPS","2023-04-23","2023-04-28"
"SHP-1686","TRN-13210","FedEx","2023-09-01","2023-09-04"
"SHP-1687","TRN-13213","ChocoExpress","2024-09-09","2024-09-15"
"SHP-1688","TRN-13214","FedEx","2023-06-26","2023-06-29"
"SHP-1689","TRN-13215","ChocoExpress","2025-04-09","2025-04-15"
"SHP-1690","TRN-13216","SweetHaul Logistics","2022-12-07","2022-12-10"
"SHP-1691","TRN-13221","UPS","2023-07-25","2023-07-27"
"SHP-1692","TRN-13223","UPS","2025-01-18","2025-01-23"
"SHP-1693","TRN-13224","SweetHaul Logistics","2025-06-18","2025-06-23"
"SHP-1694","TRN-13229","SweetHaul Logistics","2024-07-10","2024-07-16"
"SHP-1695","TRN-13230","ChocoExpress","2022-01-14","2022-01-16"
"SHP-1696","TRN-13231","FedEx","2022-06-04","2022-06-10"
"SHP-1697","TRN-13233","UPS","2022-07-29","2022-08-01"
"SHP-1698","TRN-13236","ChocoExpress","2025-05-13","2025-05-17"
"SHP-1699","TRN-13237","UPS","2024-01-11","2024-01-16"
"SHP-1700","TRN-13241","FedEx","2024-12-03","2024-12-09"
"SHP-1701","TRN-13243","SweetHaul Logistics","2022-11-27","2022-12-02"
"SHP-1702","TRN-13251","SweetHaul Logistics","2023-09-26","2023-10-02"
"SHP-1703","TRN-13254","FedEx","2023-02-23","2023-02-25"
"SHP-1704","TRN-13255","ChocoExpress","2023-06-01","2023-06-07"
"SHP-1705","TRN-13256","UPS","2024-04-20","2024-04-23"
"SHP-1706","TRN-13264","UPS","2023-01-06","2023-01-11"
"SHP-1707","TRN-13265","FedEx","2024-07-12","2024-07-17"
"SHP-1708","TRN-13267","UPS","2025-01-09","2025-01-13"
"SHP-1709","TRN-13269","FedEx","2023-09-11","2023-09-16"
"SHP-1710","TRN-13272","UPS","2024-12-30","2025-01-04"
"SHP-1711","TRN-13274","SweetHaul Logistics","2022-08-14","2022-08-20"
"SHP-1712","TRN-13279","ChocoExpress","2022-10-17","2022-10-19"
"SHP-1713","TRN-13280","FedEx","2022-08-21","2022-08-23"
"SHP-1714","TRN-13281","UPS","2023-06-18","2023-06-20"
"SHP-1715","TRN-13282","FedEx","2025-06-20","2025-06-22"
"SHP-1716","TRN-13285","FedEx","2025-09-14","2025-09-18"
"SHP-1717","TRN-13286","SweetHaul Logistics","2022-01-05","2022-01-08"
"SHP-1718","TRN-13287","FedEx","2024-04-11","2024-04-16"
"SHP-1719","TRN-13290","UPS","2023-10-15","2023-10-21"
"SHP-1720","TRN-13296","UPS","2025-05-15","2025-05-17"
"SHP-1721","TRN-13298","ChocoExpress","2024-08-17","2024-08-20"
"SHP-1722","TRN-13305","SweetHaul Logistics","2023-03-08","2023-03-13"
"SHP-1723","TRN-13309","SweetHaul Logistics","2025-06-13","2025-06-19"
"SHP-1724","TRN-13310","SweetHaul Logistics","2025-09-02","2025-09-05"
"SHP-1725","TRN-13313","ChocoExpress","2022-03-17","2022-03-19"
"SHP-1726","TRN-13319","UPS","2022-08-23","2022-08-29"
"SHP-1727","TRN-13324","FedEx","2022-12-11","2022-12-14"
"SHP-1728","TRN-13326","UPS","2023-09-13","2023-09-19"
"SHP-1729","TRN-13332","SweetHaul Logistics","2024-07-18","2024-07-22"
"SHP-1730","TRN-13334","UPS","2022-03-23","2022-03-29"
"SHP-1731","TRN-13335","FedEx","2024-04-14","2024-04-17"
"SHP-1732","TRN-13336","ChocoExpress","2023-08-18","2023-08-21"
"SHP-1733","TRN-13339","SweetHaul Logistics","2025-09-24","2025-09-27"
